MLPt-12,MLPt-11,MLPt-10,MLPt-9,MLPt-8,MLPt-7,MLPt-6,MLPt-5,MLPt-4,MLPt-3,MLPt-2,MLPt-1
75.60558789,129.9452664,93.6103425,88.77777778,80.64236111,131.9776905,209.1776799,76.0,130.0374365,92.7895882,87.32517483,79.36507937
129.9452664,93.6103425,88.77777778,80.64236111,131.9776905,209.1776799,76.0,130.0374365,92.7895882,87.32517483,79.36507937,132.7857393
93.6103425,88.77777778,80.64236111,131.9776905,209.1776799,76.0,130.0374365,92.7895882,87.32517483,79.36507937,132.7857393,207.1290944
88.77777778,80.64236111,131.9776905,209.1776799,76.0,130.0374365,92.7895882,87.32517483,79.36507937,132.7857393,207.1290944,73.992891
80.64236111,131.9776905,209.1776799,76.0,130.0374365,92.7895882,87.32517483,79.36507937,132.7857393,207.1290944,73.992891,131.2192455
131.9776905,209.1776799,76.0,130.0374365,92.7895882,87.32517483,79.36507937,132.7857393,207.1290944,73.992891,131.2192455,92.97800338
209.1776799,76.0,130.0374365,92.7895882,87.32517483,79.36507937,132.7857393,207.1290944,73.992891,131.2192455,92.97800338,88.09055118
76.0,130.0374365,92.7895882,87.32517483,79.36507937,132.7857393,207.1290944,73.992891,131.2192455,92.97800338,88.09055118,78.15968379
130.0374365,92.7895882,87.32517483,79.36507937,132.7857393,207.1290944,73.992891,131.2192455,92.97800338,88.09055118,78.15968379,130.4179567
92.7895882,87.32517483,79.36507937,132.7857393,207.1290944,73.992891,131.2192455,92.97800338,88.09055118,78.15968379,130.4179567,204.082563
87.32517483,79.36507937,132.7857393,207.1290944,73.992891,131.2192455,92.97800338,88.09055118,78.15968379,130.4179567,204.082563,72.24025974
79.36507937,132.7857393,207.1290944,73.992891,131.2192455,92.97800338,88.09055118,78.15968379,130.4179567,204.082563,72.24025974,131.3197636
132.7857393,207.1290944,73.992891,131.2192455,92.97800338,88.09055118,78.15968379,130.4179567,204.082563,72.24025974,131.3197636,92.586931
207.1290944,73.992891,131.2192455,92.97800338,88.09055118,78.15968379,130.4179567,204.082563,72.24025974,131.3197636,92.586931,86.37837838
73.992891,131.2192455,92.97800338,88.09055118,78.15968379,130.4179567,204.082563,72.24025974,131.3197636,92.586931,86.37837838,75.41007773
131.2192455,92.97800338,88.09055118,78.15968379,130.4179567,204.082563,72.24025974,131.3197636,92.586931,86.37837838,75.41007773,129.8076923
92.97800338,88.09055118,78.15968379,130.4179567,204.082563,72.24025974,131.3197636,92.586931,86.37837838,75.41007773,129.8076923,204.9324721
88.09055118,78.15968379,130.4179567,204.082563,72.24025974,131.3197636,92.586931,86.37837838,75.41007773,129.8076923,204.9324721,74.4966443
78.15968379,130.4179567,204.082563,72.24025974,131.3197636,92.586931,86.37837838,75.41007773,129.8076923,204.9324721,74.4966443,133.1113801
130.4179567,204.082563,72.24025974,131.3197636,92.586931,86.37837838,75.41007773,129.8076923,204.9324721,74.4966443,133.1113801,92.25427105
204.082563,72.24025974,131.3197636,92.586931,86.37837838,75.41007773,129.8076923,204.9324721,74.4966443,133.1113801,92.25427105,84.71932497
72.24025974,131.3197636,92.586931,86.37837838,75.41007773,129.8076923,204.9324721,74.4966443,133.1113801,92.25427105,84.71932497,75.72446362
131.3197636,92.586931,86.37837838,75.41007773,129.8076923,204.9324721,74.4966443,133.1113801,92.25427105,84.71932497,75.72446362,126.1430469
92.586931,86.37837838,75.41007773,129.8076923,204.9324721,74.4966443,133.1113801,92.25427105,84.71932497,75.72446362,126.1430469,200.0
86.37837838,75.41007773,129.8076923,204.9324721,74.4966443,133.1113801,92.25427105,84.71932497,75.72446362,126.1430469,200.0,78.02919708
75.41007773,129.8076923,204.9324721,74.4966443,133.1113801,92.25427105,84.71932497,75.72446362,126.1430469,200.0,78.02919708,134.555007
129.8076923,204.9324721,74.4966443,133.1113801,92.25427105,84.71932497,75.72446362,126.1430469,200.0,78.02919708,134.555007,92.28824273
204.9324721,74.4966443,133.1113801,92.25427105,84.71932497,75.72446362,126.1430469,200.0,78.02919708,134.555007,92.28824273,83.67945381
74.4966443,133.1113801,92.25427105,84.71932497,75.72446362,126.1430469,200.0,78.02919708,134.555007,92.28824273,83.67945381,75.712118
133.1113801,92.25427105,84.71932497,75.72446362,126.1430469,200.0,78.02919708,134.555007,92.28824273,83.67945381,75.712118,126.443418
92.25427105,84.71932497,75.72446362,126.1430469,200.0,78.02919708,134.555007,92.28824273,83.67945381,75.712118,126.443418,208.5650723
84.71932497,75.72446362,126.1430469,200.0,78.02919708,134.555007,92.28824273,83.67945381,75.712118,126.443418,208.5650723,83.26923077
75.72446362,126.1430469,200.0,78.02919708,134.555007,92.28824273,83.67945381,75.712118,126.443418,208.5650723,83.26923077,135.5932203
126.1430469,200.0,78.02919708,134.555007,92.28824273,83.67945381,75.712118,126.443418,208.5650723,83.26923077,135.5932203,92.21311475
200.0,78.02919708,134.555007,92.28824273,83.67945381,75.712118,126.443418,208.5650723,83.26923077,135.5932203,92.21311475,87.63575606
78.02919708,134.555007,92.28824273,83.67945381,75.712118,126.443418,208.5650723,83.26923077,135.5932203,92.21311475,87.63575606,74.85422741
134.555007,92.28824273,83.67945381,75.712118,126.443418,208.5650723,83.26923077,135.5932203,92.21311475,87.63575606,74.85422741,128.2051282
92.28824273,83.67945381,75.712118,126.443418,208.5650723,83.26923077,135.5932203,92.21311475,87.63575606,74.85422741,128.2051282,210.6493506
83.67945381,75.712118,126.443418,208.5650723,83.26923077,135.5932203,92.21311475,87.63575606,74.85422741,128.2051282,210.6493506,85.75514874
75.712118,126.443418,208.5650723,83.26923077,135.5932203,92.21311475,87.63575606,74.85422741,128.2051282,210.6493506,85.75514874,136.5949871
126.443418,208.5650723,83.26923077,135.5932203,92.21311475,87.63575606,74.85422741,128.2051282,210.6493506,85.75514874,136.5949871,93.85782367
208.5650723,83.26923077,135.5932203,92.21311475,87.63575606,74.85422741,128.2051282,210.6493506,85.75514874,136.5949871,93.85782367,89.24107143
83.26923077,135.5932203,92.21311475,87.63575606,74.85422741,128.2051282,210.6493506,85.75514874,136.5949871,93.85782367,89.24107143,74.2011025
135.5932203,92.21311475,87.63575606,74.85422741,128.2051282,210.6493506,85.75514874,136.5949871,93.85782367,89.24107143,74.2011025,126.1812298
92.21311475,87.63575606,74.85422741,128.2051282,210.6493506,85.75514874,136.5949871,93.85782367,89.24107143,74.2011025,126.1812298,213.2571278
87.63575606,74.85422741,128.2051282,210.6493506,85.75514874,136.5949871,93.85782367,89.24107143,74.2011025,126.1812298,213.2571278,87.12410256
74.85422741,128.2051282,210.6493506,85.75514874,136.5949871,93.85782367,89.24107143,74.2011025,126.1812298,213.2571278,87.12410256,136.2878788
128.2051282,210.6493506,85.75514874,136.5949871,93.85782367,89.24107143,74.2011025,126.1812298,213.2571278,87.12410256,136.2878788,93.04083426
210.6493506,85.75514874,136.5949871,93.85782367,89.24107143,74.2011025,126.1812298,213.2571278,87.12410256,136.2878788,93.04083426,87.32517483
85.75514874,136.5949871,93.85782367,89.24107143,74.2011025,126.1812298,213.2571278,87.12410256,136.2878788,93.04083426,87.32517483,75.20666681
136.5949871,93.85782367,89.24107143,74.2011025,126.1812298,213.2571278,87.12410256,136.2878788,93.04083426,87.32517483,75.20666681,127.6335312
93.85782367,89.24107143,74.2011025,126.1812298,213.2571278,87.12410256,136.2878788,93.04083426,87.32517483,75.20666681,127.6335312,210.1293771
89.24107143,74.2011025,126.1812298,213.2571278,87.12410256,136.2878788,93.04083426,87.32517483,75.20666681,127.6335312,210.1293771,87.28162124
74.2011025,126.1812298,213.2571278,87.12410256,136.2878788,93.04083426,87.32517483,75.20666681,127.6335312,210.1293771,87.28162124,135.1663055
126.1812298,213.2571278,87.12410256,136.2878788,93.04083426,87.32517483,75.20666681,127.6335312,210.1293771,87.28162124,135.1663055,91.98337292
213.2571278,87.12410256,136.2878788,93.04083426,87.32517483,75.20666681,127.6335312,210.1293771,87.28162124,135.1663055,91.98337292,85.8543883
87.12410256,136.2878788,93.04083426,87.32517483,75.20666681,127.6335312,210.1293771,87.28162124,135.1663055,91.98337292,85.8543883,76.80860806
136.2878788,93.04083426,87.32517483,75.20666681,127.6335312,210.1293771,87.28162124,135.1663055,91.98337292,85.8543883,76.80860806,127.2955247
93.04083426,87.32517483,75.20666681,127.6335312,210.1293771,87.28162124,135.1663055,91.98337292,85.8543883,76.80860806,127.2955247,207.7506596
87.32517483,75.20666681,127.6335312,210.1293771,87.28162124,135.1663055,91.98337292,85.8543883,76.80860806,127.2955247,207.7506596,86.68981481
75.20666681,127.6335312,210.1293771,87.28162124,135.1663055,91.98337292,85.8543883,76.80860806,127.2955247,207.7506596,86.68981481,134.3241042
127.6335312,210.1293771,87.28162124,135.1663055,91.98337292,85.8543883,76.80860806,127.2955247,207.7506596,86.68981481,134.3241042,91.21657115
210.1293771,87.28162124,135.1663055,91.98337292,85.8543883,76.80860806,127.2955247,207.7506596,86.68981481,134.3241042,91.21657115,82.35294118
87.28162124,135.1663055,91.98337292,85.8543883,76.80860806,127.2955247,207.7506596,86.68981481,134.3241042,91.21657115,82.35294118,76.44557823
135.1663055,91.98337292,85.8543883,76.80860806,127.2955247,207.7506596,86.68981481,134.3241042,91.21657115,82.35294118,76.44557823,127.6335312
91.98337292,85.8543883,76.80860806,127.2955247,207.7506596,86.68981481,134.3241042,91.21657115,82.35294118,76.44557823,127.6335312,204.4419134
85.8543883,76.80860806,127.2955247,207.7506596,86.68981481,134.3241042,91.21657115,82.35294118,76.44557823,127.6335312,204.4419134,86.81108351
76.80860806,127.2955247,207.7506596,86.68981481,134.3241042,91.21657115,82.35294118,76.44557823,127.6335312,204.4419134,86.81108351,133.8849915
127.2955247,207.7506596,86.68981481,134.3241042,91.21657115,82.35294118,76.44557823,127.6335312,204.4419134,86.81108351,133.8849915,90.81818182
207.7506596,86.68981481,134.3241042,91.21657115,82.35294118,76.44557823,127.6335312,204.4419134,86.81108351,133.8849915,90.81818182,79.46354167
86.68981481,134.3241042,91.21657115,82.35294118,76.44557823,127.6335312,204.4419134,86.81108351,133.8849915,90.81818182,79.46354167,78.04464121
134.3241042,91.21657115,82.35294118,76.44557823,127.6335312,204.4419134,86.81108351,133.8849915,90.81818182,79.46354167,78.04464121,128.0434783
91.21657115,82.35294118,76.44557823,127.6335312,204.4419134,86.81108351,133.8849915,90.81818182,79.46354167,78.04464121,128.0434783,204.5454545
82.35294118,76.44557823,127.6335312,204.4419134,86.81108351,133.8849915,90.81818182,79.46354167,78.04464121,128.0434783,204.5454545,87.54055808
76.44557823,127.6335312,204.4419134,86.81108351,133.8849915,90.81818182,79.46354167,78.04464121,128.0434783,204.5454545,87.54055808,132.8894807
127.6335312,204.4419134,86.81108351,133.8849915,90.81818182,79.46354167,78.04464121,128.0434783,204.5454545,87.54055808,132.8894807,90.30367232
204.4419134,86.81108351,133.8849915,90.81818182,79.46354167,78.04464121,128.0434783,204.5454545,87.54055808,132.8894807,90.30367232,79.59302326
86.81108351,133.8849915,90.81818182,79.46354167,78.04464121,128.0434783,204.5454545,87.54055808,132.8894807,90.30367232,79.59302326,76.84154743
133.8849915,90.81818182,79.46354167,78.04464121,128.0434783,204.5454545,87.54055808,132.8894807,90.30367232,79.59302326,76.84154743,127.5517865
90.81818182,79.46354167,78.04464121,128.0434783,204.5454545,87.54055808,132.8894807,90.30367232,79.59302326,76.84154743,127.5517865,204.0136054
79.46354167,78.04464121,128.0434783,204.5454545,87.54055808,132.8894807,90.30367232,79.59302326,76.84154743,127.5517865,204.0136054,84.78581979
78.04464121,128.0434783,204.5454545,87.54055808,132.8894807,90.30367232,79.59302326,76.84154743,127.5517865,204.0136054,84.78581979,133.044268
128.0434783,204.5454545,87.54055808,132.8894807,90.30367232,79.59302326,76.84154743,127.5517865,204.0136054,84.78581979,133.044268,91.25
204.5454545,87.54055808,132.8894807,90.30367232,79.59302326,76.84154743,127.5517865,204.0136054,84.78581979,133.044268,91.25,78.41020608
87.54055808,132.8894807,90.30367232,79.59302326,76.84154743,127.5517865,204.0136054,84.78581979,133.044268,91.25,78.41020608,75.54417414
132.8894807,90.30367232,79.59302326,76.84154743,127.5517865,204.0136054,84.78581979,133.044268,91.25,78.41020608,75.54417414,126.2755102
90.30367232,79.59302326,76.84154743,127.5517865,204.0136054,84.78581979,133.044268,91.25,78.41020608,75.54417414,126.2755102,218.125
79.59302326,76.84154743,127.5517865,204.0136054,84.78581979,133.044268,91.25,78.41020608,75.54417414,126.2755102,218.125,89.30698765
76.84154743,127.5517865,204.0136054,84.78581979,133.044268,91.25,78.41020608,75.54417414,126.2755102,218.125,89.30698765,135.0686347
127.5517865,204.0136054,84.78581979,133.044268,91.25,78.41020608,75.54417414,126.2755102,218.125,89.30698765,135.0686347,92.28219697
204.0136054,84.78581979,133.044268,91.25,78.41020608,75.54417414,126.2755102,218.125,89.30698765,135.0686347,92.28219697,83.3125
84.78581979,133.044268,91.25,78.41020608,75.54417414,126.2755102,218.125,89.30698765,135.0686347,92.28219697,83.3125,80.77367206
133.044268,91.25,78.41020608,75.54417414,126.2755102,218.125,89.30698765,135.0686347,92.28219697,83.3125,80.77367206,129.7827239
91.25,78.41020608,75.54417414,126.2755102,218.125,89.30698765,135.0686347,92.28219697,83.3125,80.77367206,129.7827239,216.5298613
78.41020608,75.54417414,126.2755102,218.125,89.30698765,135.0686347,92.28219697,83.3125,80.77367206,129.7827239,216.5298613,88.44791703
75.54417414,126.2755102,218.125,89.30698765,135.0686347,92.28219697,83.3125,80.77367206,129.7827239,216.5298613,88.44791703,134.7884788
126.2755102,218.125,89.30698765,135.0686347,92.28219697,83.3125,80.77367206,129.7827239,216.5298613,88.44791703,134.7884788,92.0212766
218.125,89.30698765,135.0686347,92.28219697,83.3125,80.77367206,129.7827239,216.5298613,88.44791703,134.7884788,92.0212766,82.54132231
89.30698765,135.0686347,92.28219697,83.3125,80.77367206,129.7827239,216.5298613,88.44791703,134.7884788,92.0212766,82.54132231,79.3545255
135.0686347,92.28219697,83.3125,80.77367206,129.7827239,216.5298613,88.44791703,134.7884788,92.0212766,82.54132231,79.3545255,128.84
92.28219697,83.3125,80.77367206,129.7827239,216.5298613,88.44791703,134.7884788,92.0212766,82.54132231,79.3545255,128.84,218.1818182
83.3125,80.77367206,129.7827239,216.5298613,88.44791703,134.7884788,92.0212766,82.54132231,79.3545255,128.84,218.1818182,88.5972321
80.77367206,129.7827239,216.5298613,88.44791703,134.7884788,92.0212766,82.54132231,79.3545255,128.84,218.1818182,88.5972321,135.4284009
129.7827239,216.5298613,88.44791703,134.7884788,92.0212766,82.54132231,79.3545255,128.84,218.1818182,88.5972321,135.4284009,91.80043918
216.5298613,88.44791703,134.7884788,92.0212766,82.54132231,79.3545255,128.84,218.1818182,88.5972321,135.4284009,91.80043918,81.54761905
88.44791703,134.7884788,92.0212766,82.54132231,79.3545255,128.84,218.1818182,88.5972321,135.4284009,91.80043918,81.54761905,79.80929078
134.7884788,92.0212766,82.54132231,79.3545255,128.84,218.1818182,88.5972321,135.4284009,91.80043918,81.54761905,79.80929078,127.6335312
92.0212766,82.54132231,79.3545255,128.84,218.1818182,88.5972321,135.4284009,91.80043918,81.54761905,79.80929078,127.6335312,220.3488372
82.54132231,79.3545255,128.84,218.1818182,88.5972321,135.4284009,91.80043918,81.54761905,79.80929078,127.6335312,220.3488372,91.55759162
79.3545255,128.84,218.1818182,88.5972321,135.4284009,91.80043918,81.54761905,79.80929078,127.6335312,220.3488372,91.55759162,136.6951567
128.84,218.1818182,88.5972321,135.4284009,91.80043918,81.54761905,79.80929078,127.6335312,220.3488372,91.55759162,136.6951567,91.7221223
